央视卫视,#genre#
CCTV-10高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV-12[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV-13[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV-15[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV17农业农村高清4M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225908/index.m3u8
纯享4K[3840*2160][3840*2160],http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
CNC中文[1280*720][1280*720],http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
CNC英文[1280*720][1280*720],http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
东南卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
东方卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225658/index.m3u8
东方卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
江苏卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225702/index.m3u8
江西卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225746/index.m3u8
江西卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225705/index.m3u8
河北卫视[768*576][768*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225732/index.m3u8
浙江卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225703/index.m3u8
深圳卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225700/index.m3u8
湖北卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8
北京卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
北京卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225674/index.m3u8
北京纪实HD[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225675/index.m3u8
北京纪实高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225676/index.m3u8
上海纪实HD[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225654/index.m3u8
上海纪实高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225655/index.m3u8
四川卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8
天津卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225739/index.m3u8
天津卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225698/index.m3u8
安徽卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8
山东卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
山西卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8
广东卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225701/index.m3u8
广西卫视[768*576][768*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225731/index.m3u8
重庆卫视[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视高清8M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
吉林卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
云南卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8
内蒙古卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225667/index.m3u8
青海卫视[768*576][768*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
黑龙江卫视高清[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8
宁夏卫视[785*576][785*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225726/index.m3u8
甘肃卫视[768*576][768*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225724/index.m3u8
西藏卫视[785*576][785*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8
旅游卫视[768*576][768*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8
贵州卫视[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
辽宁卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视高清8M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8
超级江西卫视[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225979/index.m3u8
超级体育4M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级电影4M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电视剧4M[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
超级综艺4M[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
超级体育[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225767/index.m3u8
超级电影[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电视剧[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225765/index.m3u8
超级综艺[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
NewTV电竞[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225653/index.m3u8
精品体育[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
精品大剧[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225714/index.m3u8
精品电影[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
精品纪录[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8
金牌综艺[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225711/index.m3u8
金鹰卡通[1047*576][1047*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225721/index.m3u8
卡酷少儿[1047*576][1047*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225677/index.m3u8
古装剧场[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
动作电影[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225671/index.m3u8
动画王国[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225672/index.m3u8
农业致富[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225670/index.m3u8
军旅剧场[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8
优漫卡通[1047*576][1047*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225665/index.m3u8
惊悚悬疑[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225717/index.m3u8
明星大片[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225716/index.m3u8
中国功夫[1920*1080][1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
中国教育-1[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225661/index.m3u8
炫动卡通[768*576][768*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
炫舞未来[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225707/index.m3u8
爱情喜剧[1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225748/index.m3u8
NEWTV,#genre#
QQ群:664117428, QQ群:664117428,
中国功夫 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226321/1.m3u8
怡伴健康 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226327/1.m3u8
军事评论 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
军旅剧场 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
农业致富 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226304/1.m3u8
动作电影 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226329/1.m3u8
古装剧场 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
家庭剧场 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
惊悚悬疑 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225921/1.m3u8
惊悚悬疑 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
明星大片 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
明星大片 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226425/1.m3u8
武搏世界 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226320/1.m3u8
海外剧场 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
潮妈辣婆 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226286/1.m3u8
炫舞未来 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226248/1.m3u8
爱情喜剧 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
精品体育 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
精品大剧 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
精品纪录 2.5M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226332/1.m3u8
超级体育 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
超级体育 8M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
超级电影 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
超级电影 8M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
超级电视剧 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
超级电视剧 8M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226368/1.m3u8
超级综艺 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
超级综艺 8M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226370/1.m3u8
金牌综艺 4M1080[1920*1080][1920*1080],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
精品记录[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
精品体育[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
精品大剧[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
中国功夫[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
爱情喜剧[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
古装剧场[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
潮妈辣婆[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
军旅剧场[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
炫舞未来[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
家庭剧场[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
军事评论[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
金牌综艺[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
农业致富[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
超级体育[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
黑莓电竞[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
自由搏击[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
健康有约[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
超级电影[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
超级综艺[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
超级电视剧[1920*1080][1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
动画频道,#genre#
嘉佳卡通[1023*576][1023*576],http://39.135.34.134:8080/000000001000/1000000002000025964/1.m3u8?
优漫卡通[1047*576][1047*576],http://39.135.34.134:8080/000000001000/1000000002000010063/1.m3u8?
卡酷动画[768*576][768*576],http://39.134.66.66/PLTV/88888888/224/3221225562/index.m3u8
金鹰卡通[768*576][768*576],http://39.134.66.66/PLTV/88888888/224/3221225561/index.m3u8
浙江少儿[1920*1080][1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?
动漫秀场[1920*1080][1920*1080],http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
哈哈炫动[1920*1080][1920*1080],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hhxdhd/4000000/mnf.m3u8
迪士尼频道[1280*720][1280*720][1280*720][1280*720],http://198.16.106.62:8278/streams/d/Disneyxd/playlist.m3u8

虎牙娱乐,#genre#
QQ群:664117428, QQ群:664117428,
【周星星】星爷经典不间断[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=11342412&token=b3adbe6bddd60d88a76d35b4b3f289e8
英叔护体 | 林正英搞笑僵尸系列[704*396][704*396],http://hy.tushepy.com/pls/huya.php?id=11342421&token=b3adbe6bddd60d88a76d35b4b3f289e8
蜡笔小新·逗比少年欢乐多[1024*768][1024*768],http://hy.tushepy.com/pls/huya.php?id=11352970&token=b3adbe6bddd60d88a76d35b4b3f289e8
飞驰人生·献丑了！[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=880261&token=b3adbe6bddd60d88a76d35b4b3f289e8
封神榜-陈浩民版哪吒[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=23749096&token=b3adbe6bddd60d88a76d35b4b3f289e8
极限挑战·02金条大战 艺兴含泪卖唱[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=11352914&token=b3adbe6bddd60d88a76d35b4b3f289e8
神盾局开始营业啦！[640*480][640*480],http://hy.tushepy.com/pls/huya.php?id=21059574&token=b3adbe6bddd60d88a76d35b4b3f289e8
边城 蒋欣演绎情感大戏[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=24884368&token=b3adbe6bddd60d88a76d35b4b3f289e8
老白涮肉坊·葵花点穴手[720*452][720*452],http://hy.tushepy.com/pls/huya.php?id=11352915&token=b3adbe6bddd60d88a76d35b4b3f289e8
纪晓岚-岚宝珅宝的爱恨情仇[512*384][512*384],http://hy.tushepy.com/pls/huya.php?id=11342396&token=b3adbe6bddd60d88a76d35b4b3f289e8
经典华语片场[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=24357459&token=b3adbe6bddd60d88a76d35b4b3f289e8
万众瞩目的丧尸剧续集来袭[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=13303478&token=b3adbe6bddd60d88a76d35b4b3f289e8
身世神秘的范闲书写人生传奇[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=11352960&token=b3adbe6bddd60d88a76d35b4b3f289e8
陈翔六点半·更新到301集了[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=11274154&token=b3adbe6bddd60d88a76d35b4b3f289e8
野蛮亲家血腥对线！[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=23863796&token=b3adbe6bddd60d88a76d35b4b3f289e8
绝命毒师开更老师下班后…[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=16028551&token=b3adbe6bddd60d88a76d35b4b3f289e8
滚滚长江东逝水[696*424][696*424],http://hy.tushepy.com/pls/huya.php?id=11352944&token=b3adbe6bddd60d88a76d35b4b3f289e8
【先生贵性】缘分冥冥中连在一起[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=23734234&token=b3adbe6bddd60d88a76d35b4b3f289e8
速看科幻片《第四类接触》[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=15152155&token=b3adbe6bddd60d88a76d35b4b3f289e8
大家好 我曾小咸又回来啦[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=11336726&token=b3adbe6bddd60d88a76d35b4b3f289e8
成龙经典武打动作片[1280*688][1280*688],http://hy.tushepy.com/pls/huya.php?id=11342386&token=b3adbe6bddd60d88a76d35b4b3f289e8
【沈腾合集】笑就完事儿了[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=11601968&token=b3adbe6bddd60d88a76d35b4b3f289e8
在外三藏獒，在家三二哈[1920*1072][1920*1072],http://hy.tushepy.com/pls/huya.php?id=11601980&token=b3adbe6bddd60d88a76d35b4b3f289e8
卡卡西带土相爱相杀！基友互相捅刀——主线45[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=17269326&token=b3adbe6bddd60d88a76d35b4b3f289e8
少年包青天美黑之旅[700*420][700*420],http://hy.tushepy.com/pls/huya.php?id=11342393&token=b3adbe6bddd60d88a76d35b4b3f289e8
爱你3000遍！钢铁侠牺牲，寡姐牺牲，众英雄最终各奔东西[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=25007621&token=b3adbe6bddd60d88a76d35b4b3f289e8
【超级交通站】抗ri情景喜剧[448*336][448*336],http://hy.tushepy.com/pls/huya.php?id=11342433&token=b3adbe6bddd60d88a76d35b4b3f289e8
豪门绑架案改编电影《金钱世界》[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=16144175&token=b3adbe6bddd60d88a76d35b4b3f289e8
路飞带领大家向顶上前进[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=16913382&token=b3adbe6bddd60d88a76d35b4b3f289e8
网球王子·费德勒看了想打人[640*480][640*480],http://hy.tushepy.com/pls/huya.php?id=11352882&token=b3adbe6bddd60d88a76d35b4b3f289e8
《龙珠超》一口气看完龙珠超5[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=16755322&token=b3adbe6bddd60d88a76d35b4b3f289e8
倚天19-24： 新妇素手裂红裳，天下英雄莫能当！[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=21674665&token=b3adbe6bddd60d88a76d35b4b3f289e8
Man威！等于等到你[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=11602034&token=b3adbe6bddd60d88a76d35b4b3f289e8
新水hu·在下正是西公子！[1104*622][1104*622],http://hy.tushepy.com/pls/huya.php?id=11342384&token=b3adbe6bddd60d88a76d35b4b3f289e8
许三多军营成长史[624*336][624*336],http://hy.tushepy.com/pls/huya.php?id=11342430&token=b3adbe6bddd60d88a76d35b4b3f289e8
在BGM里天下无敌的男人,《黄飞鸿》系列独家盘点[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=11774959&token=b3adbe6bddd60d88a76d35b4b3f289e8
六大门派围攻光明顶·马甲掉了[704*576][704*576],http://hy.tushepy.com/pls/huya.php?id=11342403&token=b3adbe6bddd60d88a76d35b4b3f289e8
还猪格格 保护我家蓉儿[1280*960][1280*960],http://hy.tushepy.com/pls/huya.php?id=11601958&token=b3adbe6bddd60d88a76d35b4b3f289e8
夏雪夏雨夏冰雹[640*480][640*480],http://hy.tushepy.com/pls/huya.php?id=11352872&token=b3adbe6bddd60d88a76d35b4b3f289e8
康熙·民间私访[704*528][704*528],http://hy.tushepy.com/pls/huya.php?id=11342418&token=b3adbe6bddd60d88a76d35b4b3f289e8
刘德华电影_经典系列[656*352][656*352],http://hy.tushepy.com/pls/huya.php?id=11342424&token=b3adbe6bddd60d88a76d35b4b3f289e8
精彩古装轮播[960*720][960*720],http://hy.tushepy.com/pls/huya.php?id=11602046&token=b3adbe6bddd60d88a76d35b4b3f289e8
雍正皇帝的风云一生[640*480][640*480],http://hy.tushepy.com/pls/huya.php?id=11342439&token=b3adbe6bddd60d88a76d35b4b3f289e8
看孙悟空唐三藏取西经[848*476][848*476],http://hy.tushepy.com/pls/huya.php?id=23735126&token=b3adbe6bddd60d88a76d35b4b3f289e8
康熙大帝的传奇一生[720*528][720*528],http://hy.tushepy.com/pls/huya.php?id=11352940&token=b3adbe6bddd60d88a76d35b4b3f289e8
搞笑恐怖类 弹幕护体[712*400][712*400],http://hy.tushepy.com/pls/huya.php?id=11601960&token=b3adbe6bddd60d88a76d35b4b3f289e8
胡八一胖子沙漠古城找鬼洞[848*480][848*480],http://hy.tushepy.com/pls/huya.php?id=11352871&token=b3adbe6bddd60d88a76d35b4b3f289e8
看颜王如何在新欢旧爱中选择[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=11352910&token=b3adbe6bddd60d88a76d35b4b3f289e8
一代枭雄为报父仇励精图治[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=11342398&token=b3adbe6bddd60d88a76d35b4b3f289e8
10年后50亿人感染病毒，变异成可怕的夜魔人，人类差点灭亡！[1920*1080][1920*1080],http://hy.tushepy.com/pls/huya.php?id=16857432&token=b3adbe6bddd60d88a76d35b4b3f289e8
历年贺岁档 笑就完事儿了[1280*560][1280*560],http://hy.tushepy.com/pls/huya.php?id=11601986&token=b3adbe6bddd60d88a76d35b4b3f289e8
【龙珠超】未来世界灾难大特失去小舞怒15[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=10279885&token=b3adbe6bddd60d88a76d35b4b3f289e8
【活佛济公】·鞋儿破，帽儿破[1280*720][1280*720],http://hy.tushepy.com/pls/huya.php?id=11342400&token=b3adbe6bddd60d88a76d35b4b3f289e8
